,search_term,title,author,publisher,ratings_count,average_rating,pub_date,pub_year
18,Uglies,"Quite Ugly One Morning (Jack Parlabane, #1)",Christopher Brookmyre,Abacus,6424,3.91,"('7', '3', '1997')",1997
19,Uglies,Dirty Ugly Toy,K.  Webster,,6012,4.21,"(None, None, None)",
0,"So Yesterday, Peeps, Last Days","Articles on Novels by Scott Westerfeld, Including: The Secret Hour, Uglies, Pretties, Specials (Novel), Peeps (Novel), So Yesterday (Novel), the Risen Empire, the Last Days (Novel), Extras (Novel), Leviathan (Westerfeld Novel)",Hephaestus Books,Hephaestus Books,16,3.69,"('8', '26', '2011')",2011
0,Extras,"Extras (Uglies, #4)",Scott Westerfeld,,97808,3.59,"(None, None, None)",
1,Extras,Extra Yarn,Mac Barnett,Balzer + Bray,17429,4.08,"('1', '17', '2012')",2012
2,Extras,"Tangled Extra Scenes (Tangled, #1.1)",Emma Chase,,8127,4.28,"('8', '1', '2013')",2013
3,Extras,E.T. the Extra-Terrestrial in His Adventure on Earth,William Kotzwinkle,Berkley,10143,4.19,"('6', '1', '1982')",1982
4,Extras,Extra Credit,Andrew Clements,Atheneum Books for Young Readers,8483,3.77,"('6', '23', '2009')",2009
5,Extras,"Matt and Elena: First Date (The Vampire Diaries: Extras, #0.1)",L.J. Smith,L.J. Smith,1153,3.56,"('8', '16', '2010')",2010
6,Extras,"After Hours (The Vampire Diaries: Extras, #1.5)",L.J. Smith,,1482,3.80,"('6', '19', '2011')",2011
7,Extras,"One Starry Night: Sinners on Tour Extras (Sinners on Tour, #6.6)",Olivia Cunning,,1984,3.95,"(None, None, None)",
8,Extras,Extra Virginity: The Sublime and Scandalous World of Olive Oil,Tom Mueller,W. W. Norton  Company,2897,3.75,"('12', '5', '2011')",2011
9,Extras,"Fallen Crest Extras (Fallen Crest High, #7.5)",Tijan,,973,4.23,"('7', '23', '2017')",2017
10,Extras,"Lover Beware (Drake Sisters, #1; World of the Lupi extra)",Christine Feehan,Berkley Publishing,4022,4.10,"('7', None, '2003')",2003
11,Extras,Birthing from Within: An Extra-Ordinary Guide to Childbirth Preparation,Pam England,Partera Press,4927,4.00,"('7', '1', '1998')",1998
12,Extras,Extra Lives: Why Video Games Matter,Tom Bissell,Pantheon,2914,3.54,"('6', '8', '2010')",2010
13,Extras,"Blood Will Tell (The Vampire Diaries: Extras, #4.5)",L.J. Smith,,568,3.84,"(None, None, None)",
14,Extras,The Extra 2%: How Wall Street Strategies Took a Major League Baseball Team from Worst to First,Jonah Keri,ESPN,3338,3.78,"('3', '8', '2011')",2011
15,Extras,"Tom Gates: Extra Special Treats ( . . . not) (Tom Gates, #6)",Liz Pichon,,3354,4.53,"(None, None, None)",
16,Extras,"Matt and Elena: Tenth Date On Wickery Pond (The Vampire Diaries: Extras, #0.2)",L.J. Smith,,542,3.62,"('8', '16', '2010')",2010
17,Extras,Extra Virgin (Italian Adventure #1),Annie Hawes,Penguin,1856,3.87,"('4', '26', '2001')",2001
18,Extras,"An Untold Tale: Elena's Christmas (The Vampire Diaries: The Return Extras, #0.5)",L.J. Smith,,457,3.79,"('12', '19', '2010')",2010
19,Extras,"The Extra Class (The Backbenchers, #1)",Sidharth Oberoi,grapevine india publishers,1561,3.57,"(None, None, '2011')",2011
0,Leviathan,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,Orbit,137252,4.25,"('6', '2', '2011')",2011
1,Leviathan,"Leviathan (Leviathan, #1)",Scott Westerfeld,Simon Pulse,80668,3.91,"('10', '6', '2009')",2009
2,Leviathan,"Behemoth (Leviathan, #2)",Scott Westerfeld,Simon Pulse,34270,4.18,"('10', '5', '2010')",2010
3,Leviathan,Leviathan,Thomas Hobbes,Penguin Books,34193,3.70,"('11', '19', '1981')",1981
4,Leviathan,"The Fallen and Leviathan (The Fallen, #1-2)",Thomas E. Sniegoski,Simon Pulse,14474,3.75,"('3', '8', '2011')",2011
5,Leviathan,"Goliath (Leviathan, #3)",Scott Westerfeld,Simon Schuster,27463,4.25,"('9', '20', '2011')",2011
6,Leviathan,Leviathan,Paul Auster,Penguin Books,12245,3.96,"('9', '1', '1993')",1993
7,Leviathan,"Leviathan Falls (The Expanse, #9)",James S.A. Corey,Orbit,54,4.02,"(None, None, '2021')",2021
8,Leviathan,"The Unwritten, Vol. 4: Leviathan",Mike Carey,Vertigo,4664,4.01,"('10', '25', '2011')",2011
9,Leviathan,SSN Seadragon: The Crucible of Leviathan,J.P. Ronald,,368,4.22,"(None, None, None)",
10,Leviathan,Harley Merlin 18: Persie Merlin and Leviathan's Gift,Bella Forrest,Independently Published,1013,4.53,"('4', '30', '2020')",2020
11,Leviathan,Leviathan (Event Group Thriller #4),David L. Golemon,,1455,4.11,"(None, None, None)",
12,Leviathan,Leviathan: The History of Whaling in America,Eric Jay Dolin,W. W. Norton  Company,854,4.00,"('7', '2', '2007')",2007
13,Leviathan,"Murder on the Leviathan (Erast Fandorin Mysteries, #3)",Boris Akunin,Random House Trade,4749,4.03,"('2', '8', '2005')",2005
14,Leviathan,"Leviathan (The Lost Fleet: Beyond the Frontier, #5)",Jack Campbell,Ace,3650,4.18,"('5', '5', '2015')",2015
15,Leviathan,The Leviathan Trilogy,Scott Westerfeld,Simon Pulse,860,4.39,"('10', '4', '2011')",2011
16,Leviathan,The Manual of Aeronautics: An Illustrated Guide to the Leviathan Series,Scott Westerfeld,Simon Pulse,643,4.14,"('8', '21', '2012')",2012
17,Leviathan,"The Expanse Boxed Set: Leviathan Wakes, Caliban's War and Abaddon's Gate",James S.A. Corey,Orbit,548,4.61,"('11', '3', '2015')",2015
18,Leviathan,"Leviathan (The Fallen, #2)",Thomas E. Sniegoski,Simon Pulse,842,3.68,"('7', '1', '2003')",2003
19,Leviathan,"Leviathans of Jupiter (The Grand Tour, #14)",Ben Bova,Tor Books,740,3.80,"('2', '1', '2011')",2011
0,Uglies (new),Marrying the Ugly Millionaire: New and Collected Poems,Sophie Hannah,Carcanet Press Ltd.,12,3.58,"('6', '1', '2015')",2015
1,Uglies (new),"Dragon Ugly (Dragon New Year, #2)",Selena Illyria,Etopia Press,15,3.11,"('6', '7', '2013')",2013
2,Uglies (new),"The Good, the Bad,  the Ugly: New England Patriots: Heart-Pounding, Jaw-Dropping, and Gut-Wrenching Moments from New England Patriots History",Sean Glennon,Triumph Books,25,3.68,"('9', '1', '2008')",2008
3,Uglies (new),"The Good, the Bad,  the Ugly: New York Rangers: Heart-Pounding, Jaw-Dropping, and Gut-Wrenching Moments from New York Rangers History",Steve Zipay,Triumph Books,18,3.61,"('10', '1', '2008')",2008
4,Uglies (new),"The Good, the Bad, and the Ugly New York Rangers (The Good, the Bad, & the Ugly)",Steve Zipay,,7,4.14,"(None, None, None)",
5,Uglies (new),"The Good, the Bad,  the Ugly: New York Giants: Heart-Pounding, Jaw-Dropping, and Gut-Wrenching Moments from New York Giants History",Michael         Benson,Triumph Books,9,3.22,"('9', '1', '2007')",2007
6,Uglies (new),"The Good, the Bad, & the Ugly: New England Patriots: Heart-Pounding, Jaw-Dropping, and Gut-Wrenching Moments from New England Patriots History",Sean Glennon,Triumph Books (IL),4,3.50,"('9', '1', '2008')",2008
7,Uglies (new),"Here Come The Uglies: The New Right: Who They Are, What They Think, Why They're Dangerous",Laurie Petty,,0,0.00,"(None, None, '1987')",1987
8,Uglies (new),"The Good, the Bad, and the Ugly New York Rangers: Heart-Pounding, Jaw-Dropping, and Gut-Wrenching Moments from New York Rangers History",Steve Zipay,,2,5.00,"(None, None, None)",
9,Uglies (new),"Operation Maya: The future of warfare is here (New Technologies - Good, Bad or Ugly ? Book 1)",Girish V.,,152,4.16,"(None, None, None)",
10,Uglies (new),"The Good, The Bad and the Downright Ugly Side of New Zealand Business",Ralph J. Bathutrst,New Holland Publishers (NZ) Ltd,1,2.00,"('9', '30', '2019')",2019
11,Uglies (new),Vinny Gorgeous: The Ugly Rise and Fall of a New York Mobster,Anthony M. DeStefano,Lyons Press,46,3.44,"('7', '2', '2013')",2013
12,Uglies (new),"The Crisis of Crowding: Quant Copycats, Ugly Models, and the New Crash Normal",Ludwig B. Chincarini,Bloomberg Press,34,4.12,"('7', '31', '2012')",2012
13,Uglies (new),Confessions of a Fitness Model: The Ugly Truth about the New Standard for Beauty,Madelyn Moon,,65,3.49,"(None, None, None)",
14,Uglies (new),"Good, the Bad, & the Ugly: New England Patriots: Heart-Pounding, Jaw-Dropping, and Gut-Wrenching Moments from New England Patriots History",Sean Glennon,Triumph Books (IL),1,4.00,"('10', '19', '2013')",2013
15,Uglies (new),"President Trump's Falsehoods, False Claims Take An Ugly New Turn",Christopher Pelz,Independently Published,0,0.00,"('6', '5', '2020')",2020
16,Uglies (new),"The Good, the Bad, & the Ugly: New York Giants: Heart-Pounding, Jaw-Dropping, and Gut-Wrenching Moments from New York Giants History",Michael Benson,Triumph Books (IL),0,0.00,"('9', '1', '2007')",2007
17,Uglies (new),"Good, the Bad, & the Ugly: New York Rangers: Heart-Pounding, Jaw-Dropping, and Gut-Wrenching Moments from New York Rangers History",Steve Zipay,Triumph Books (IL),0,0.00,"('7', '11', '2014')",2014
18,Uglies (new),"Kindle Unlimited: The Good, The Bad, And The Ugly and A FREE ALTERNATIVE To Amazon's New eBook Subscription Service (Consumer Quick Guides)",Victoria  Prescott,,13,2.92,"(None, None, None)",
19,Uglies (new),"Skin Care - Natural Healing to Get Rid of Ugly Scars: How to Treat and Heal New and Old Scar Tissue to Make It Less Visible (Healthy Skin, Skin Treatment, Healing Scars, Scars)",Claudia Jameson,,5,4.40,"(None, None, None)",
0,Afterworlds,Afterworlds (Afterworlds #1),Scott Westerfeld,Simon Pulse,17371,3.73,"('9', '23', '2014')",2014
1,Afterworlds,"Dearly Departed (Afterworld Academy, #1)",Katie May,,921,4.07,"(None, None, None)",
2,Afterworlds,"RecruitZ (Afterworld, #1)",Karice Bolton,Bulldog Press,164,3.83,"('10', None, '2013')",2013
3,Afterworlds,"Afterworld (Orion Rezner Chronicles, #1)",Michael James Ploof,CreateSpace Independent Publishing Platform,62,3.82,"('10', '31', '2014')",2014
4,Afterworlds,"Darkness Deceives (Afterworld Academy, #2)",Katie May,,130,4.23,"(None, None, None)",
5,Afterworlds,Audie the Angel: And the Afterworld,Erika Kathryn,Createspace Independent Publishing Platform,4,5.00,"('10', '12', '2015')",2015
6,Afterworlds,Afterworld,Lynnette Lounsbury,Allen & Unwin,153,3.76,"('2', '26', '2014')",2014
7,Afterworlds,How to Write YA (Afterworlds #2),Scott Westerfeld,,6,3.83,"(None, None, '2015')",2015
8,Afterworlds,"Aftermath (The Afterworld Saga, #1)",Sandy Goldsworthy,Clean Teen Publishing,109,3.60,"('12', '2', '2014')",2014
9,Afterworlds,"Chest of Bone (Afterworld Chronicles, #1)",Vicki Stiefel,Curiosity Quills Press,1,3.65,"('2', '14', '2017')",2017
10,Afterworlds,Aftershock (The Afterworld Saga #0.5),Sandy Goldsworthy,,36,3.29,"(None, None, None)",
11,Afterworlds,"AlibiZ (Afterworld, #2)",Karice Bolton,Bulldog Press,40,4.45,"(None, None, '2014')",2014
12,Afterworlds,Afterlife (The Afterworld Saga #2),Sandy Goldsworthy,,22,3.77,"(None, None, None)",
13,Afterworlds,"THE GHOST SIGNAL: New Paranormal Research in recently deceased ghosts, entities, new theories, new Techniques, new enhancements and the afterworld revealed.",Jimmy Ghinis,,20,3.00,"(None, None, None)",
14,Afterworlds,Uglies / Pretties / Specials / Extras / Afterworlds,Scott Westerfeld,,10,4.70,"(None, None, None)",
15,Afterworlds,"Truth or Darkness (The Afterworld, #1)",Craig Aird,,10,4.45,"(None, None, None)",
16,Afterworlds,"The Missing Remote of the Apocalypse (Afterworlds, #0.5)",Barry Hutchison,,14,4.14,"(None, None, None)",
17,Afterworlds,The Complete Afterworld Series Box Set: Romantic Dystopian Suspense (The Afterworld Series),Karice Bolton,,20,4.15,"(None, None, None)",
18,Afterworlds,Afterworlds,Gwendolyn MacEwen,McClelland & Stewart,18,4.61,"('4', '25', '1987')",1987
19,Afterworlds,Ophelia: Afterworld Book One,K.M. Rice,,11,3.82,"(None, None, None)",
0,Glitch Kingdom,Glitch Kingdom,Sheena Boekweg,Feiwel & Friends,64,4.07,"('2', '18', '2020')",2020
0,The Program,"The Program (The Program, #1)",Suzanne Young,Simon Pulse,40178,4.05,"('4', '28', '2013')",2013
1,The Program,"The Treatment (The Program, #2)",Suzanne Young,Simon Pulse,11870,4.01,"('4', '29', '2014')",2014
2,The Program,"Change Your Brain, Change Your Life: The Breakthrough Program for Conquering Anxiety, Depression, Obsessiveness, Anger, and Impulsiveness",Daniel G. Amen,Harmony,8574,4.00,"('12', '31', '1999')",1999
3,The Program,The C Programming Language,Brian W. Kernighan,Pearson,8435,4.42,"('3', '22', '1988')",1988
4,The Program,Coders at Work: Reflections on the Craft of Programming,Peter Seibel,Apress,4564,3.93,"('9', '1', '2009')",2009
5,The Program,Operation Paperclip: The Secret Intelligence Program that Brought Nazi Scientists to America,Annie Jacobsen,"Little, Brown and Company",2854,4.04,"('2', '11', '2014')",2014
6,The Program,"The Remedy (The Program, #0.5)",Suzanne Young,Simon Pulse,3554,4.23,"('4', '21', '2015')",2015
7,The Program,"The Recovery (The Program, #2.5)",Suzanne Young,Simon Pulse,1739,3.60,"('2', '24', '2015')",2015
8,The Program,"A Mate for York (The Program, #1)",Charlene Hartnady,,3761,3.95,"(None, None, None)",
9,The Program,Clean: The Revolutionary Program to Restore the Body's Natural Ability to Heal Itself,Alejandro Junger,HarperOne,3120,3.88,"('5', '12', '2009')",2009
10,The Program,"SQL, PL/SQL: The Programming Language of Oracle",Ivan Bayross,,689,4.02,"(None, None, None)",
11,The Program,"The Epidemic (The Program, #4)",Suzanne Young,,1943,4.22,"(None, None, None)",
12,The Program,Reinventing Your Life: The Breakthrough Program to End Negative Behavior...and Feel Great Again,Jeffrey E. Young,,1835,4.20,"('5', '1', '1994')",1994
13,The Program,The C++ Programming Language,Bjarne Stroustrup,Addison-Wesley Professional,2846,4.08,"('2', '11', '2000')",2000
14,The Program,"The Complication (The Program, #6)",Suzanne Young,,1404,4.37,"(None, None, None)",
15,The Program,"Happy Gut: The Cleansing Program to Help You Lose Weight, Gain Energy, and Eliminate Pain",Vincent Pedre,,379,3.52,"(None, None, None)",
16,The Program,"The Adjustment (The Program, #5)",Suzanne Young,,1346,4.31,"(None, None, None)",
17,The Program,The Practice of Programming (Addison-Wesley Professional Computing Series),Brian W. Kernighan,Addison-Wesley,1788,4.11,"('2', '4', '1999')",1999
18,The Program,The Jakarta Method: Washington's Anticommunist Crusade and the Mass Murder Program that Shaped Our World,Vincent Bevins,,755,4.66,"(None, None, None)",
19,The Program,"The Blood Sugar Solution: The UltraHealthy Program for Losing Weight, Preventing Disease, and Feeling Great Now!",Mark Hyman,"Little, Brown Spark",2036,3.83,"('2', '28', '2012')",2012
0,"Sequels to ""The Program""",New Perspectives and Reflections on The Best of Civilization: A Sequel to the Anthology from the Questions of Civilization Program at Claremont McKenna College,Robert J. Valenza,,0,0.00,"(None, None, None)",
0,Girls with Sharp Sticks,"Girls with Sharp Sticks (Girls with Sharp Sticks, #1)",Suzanne Young,Simon Pulse,5645,3.94,"('3', '19', '2019')",2019
1,Girls with Sharp Sticks,"Girls with Razor Hearts (Girls with Sharp Sticks, #2)",Suzanne Young,,975,3.83,"('3', '17', '2020')",2020
2,Girls with Sharp Sticks,"Girls with Rebel Souls (Girls with Sharp Sticks, #3)",Suzanne Young,,1,5.00,"(None, None, None)",
3,Girls with Sharp Sticks,Study Guide Student Workbook for Girls with Sharp Sticks,David Lee,,0,0.00,"(None, None, None)",
4,Girls with Sharp Sticks,Girl with the Sharp Sticks,Suzanne Young,,0,0.00,"(None, None, None)",
0,Return Once More,"Return Once More (The Historians, #1)",Trisha Leigh,Bloomsbury Spark,569,4.03,"('10', '20', '2015')",2015
1,Return Once More,"Learn to Draw Art Deco Style Vol. 2: Return Once More to the Glamorous Jazz Age to Learn How to Create Stunning Drawings of Handsome Gents, Their ... Cockta (Learn to Draw Art Deco Vol. 2)",Karen Campbell,,0,0.00,"(None, None, None)",
2,Return Once More,"The Ten Pleasures of Marriage - Attributed to Aphra Benn: ""Love, like reputation, once fled, never returns more.""",Aphra Benn,,0,0.00,"(None, None, None)",
3,Return Once More,"A Voyage to the Isle of Love: ""Love, like reputation, once fled, never returns more.""",Aphra Behn,,0,0.00,"(None, None, None)",
4,Return Once More,THE RETURN OF THE COMEBACK: Once More Again for the Last Time Around!,Elbert Or,Tahanan Books,1,3.00,"(None, None, None)",
0,The Near Witch,"The Near Witch (The Near Witch, #1)",Victoria Schwab,Hyperion Books,11182,3.69,"('8', '2', '2011')",2011
1,The Near Witch,"The Ash-Born Boy (The Near Witch, #0.5)",Victoria Schwab,Hyperion,2209,3.90,"('5', '15', '2012')",2012
2,The Near Witch,"The Witches of Ne'arth (The Star Wizards Trilogy, #2)",S.J. Ryan,,39,3.95,"(None, None, None)",
3,The Near Witch,"The Kingdom of Darkness. Or, the History of Daemons, Spectres, Witches, Apparitions, ... Containing Near Eighty Relations, Foreign and Domestick, Both Ancient and Modern. Collected from Authentick Records, ... by Robert Burton. the Fourth Edition.",B.R.B.,"Gale Ecco, Print Editions",0,0.00,"('5', '28', '2010')",2010
4,The Near Witch,Hang the Witch,Betty Nearing,CreateSpace,3,2.75,"('9', None, '2012')",2012
5,The Near Witch,A Girl Teaching Art Classes in the Spooky Woods Near a Witch,Bob Pendarvis,,3,5.00,"(None, None, None)",
6,The Near Witch,Hang the Witch,Beatty Nearing,,0,0.00,"(None, None, None)",
7,The Near Witch,"Stalking the Succubus: Wendy a 21st century witch is nearly killed by a succubus, a demon sexual predator. Kelsey successfully tracks succubi for a living . Fortuitously the two meet, Wendy is saved.",Sherry Stone,,0,0.00,"(None, None, None)",
8,The Near Witch,The Witching Hour Is Near Come On In For A Spell: All Purpose 6x9 Blank Lined Notebook Journal Way Better Than A Card Trendy Unique Gift Black Texture Inktober,Pola Sadler Rl,Independently Published,0,0.00,"('10', '20', '2019')",2019
9,The Near Witch,The Witching Hour Is Near Come On In For A Spell: All Purpose 6x9 Blank Lined Notebook Journal Way Better Than A Card Trendy Unique Gift Watercolor Texture Inktober,Kelise Ahmed Sk,Independently Published,0,0.00,"('10', '20', '2019')",2019
0,The Archived,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,Tor Books,256750,4.63,"('8', '31', '2010')",2010
1,The Archived,"The Archived (The Archived, #1)",Victoria Schwab,Hyperion,24389,3.97,"('1', '22', '2013')",2013
2,The Archived,"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,Tor Books,149466,4.75,"('3', '4', '2014')",2014
3,The Archived,"Oathbringer (The Stormlight Archive, #3)",Brandon Sanderson,Tor Books,82569,4.59,"('11', '14', '2017')",2017
4,The Archived,"The Unbound (The Archived, #2)",Victoria Schwab,Hyperion,11060,4.24,"('1', '28', '2014')",2014
5,The Archived,"Edgedancer (The Stormlight Archive, #2.5)",Brandon Sanderson,Tor Books,30530,4.29,"('10', '17', '2017')",2017
6,The Archived,"The Returned (The Archived, #3)",Victoria Schwab,,92,4.26,"(None, None, None)",
7,The Archived,"Rhythm of War (The Stormlight Archive, #4)",Brandon Sanderson,Tor Books,413,4.54,"('11', '17', '2020')",2020
8,The Archived,"The Atrocity Archives (Laundry Files, #1)",Charles Stross,Ace,16491,3.92,"('1', None, '2006')",2006
9,The Archived,"The Way of Kings, Part 1 (The Stormlight Archive #1, Part 1 of 2)",Brandon Sanderson,Gollancz,15694,4.66,"('5', '1', '2011')",2011
10,The Archived,"The Twilight Saga: The Complete Film Archive: Memories, Mementos, and Other Treasures from the Creative Team Behind the Beloved Motion Pictures",Robert Abele,"Little, Brown Books for Young Readers",19503,4.48,"('10', '9', '2012')",2012
11,The Archived,"The Way of Kings, Part 2 (The Stormlight Archive #1, Part 2 of 2)",Brandon Sanderson,Gollancz,12420,4.79,"(None, None, '2011')",2011
12,The Archived,"Leave the Window Open (The Archived, #2.5)",Victoria Schwab,Victoria Schwab,2014,4.53,"('1', '6', '2015')",2015
13,The Archived,"The Dark Vault (The Archived, #1-2.5)",Victoria Schwab,"Little, Brown Books for Young Readers",683,4.31,"('8', '14', '2018')",2018
14,The Archived,"Untitled (The Stormlight Archive, #5)",Brandon Sanderson,Tor Books,83,4.52,"(None, None, '2023')",2023
15,The Archived,"Words of Radiance, Part 1 (The Stormlight Archive #2, Part 1 of 2)",Brandon Sanderson,,5037,4.75,"('3', '5', '2015')",2015
16,The Archived,"Words of Radiance, Part 2 (The Stormlight Archive #2, Part 2 of 2)",Brandon Sanderson,,4731,4.83,"(None, None, None)",
17,The Archived,"Untitled (The Stormlight Archive, #6)",Brandon Sanderson,Tor Books,47,4.46,"(None, None, None)",
18,The Archived,"Untitled (The Stormlight Archive, #7)",Brandon Sanderson,Tor Books,44,4.45,"(None, None, None)",
19,The Archived,"Untitled (The Stormlight Archive, #8)",Brandon Sanderson,Tor Books,45,4.42,"(None, None, None)",
0,The Unbound,"The Unbound (The Archived, #2)",Victoria Schwab,Hyperion,11060,4.24,"('1', '28', '2014')",2014
1,The Unbound,"Unbound (The Hollows, #7.5; Night Huntress, #0.5; Sign of the Zodiac, #4.5; Dark Days, #0.6)",Kim Harrison,Eos,6200,3.92,"('9', None, '2009')",2009
2,The Unbound,India Unbound: The Social and Economic Revolution from Independence to the Global Information Age,Gurcharan Das,Anchor Books,4944,4.08,"('4', '9', '2002')",2002
3,The Unbound,"The Archmage Unbound (Mageborn, #3)",Michael G. Manning,Gwalchmai Press,7569,4.19,"('5', '15', '2012')",2012
4,The Unbound,"Kaibab Unbound  (The Iron Druid Chronicles , #0.6)",Kevin Hearne,Kevin Hearne,3762,4.02,"(None, None, '2011')",2011
5,The Unbound,"Unbound (The Preacher's Son, #1)",Jasinda Wilder,,1831,3.44,"('8', '29', '2012')",2012
6,The Unbound,"Unbound (The Forbidden Bond, #1)",Cat Miller,,1602,3.92,"('4', '1', '2014')",2014
7,The Unbound,"World's Unbound (The System Apocalypse, #6)",Tao Wong,,1528,4.32,"(None, None, None)",
8,The Unbound,Wonder Woman Unbound: The Curious History of the World's Most Famous Heroine,Tim Hanley,Chicago Review Press,739,3.76,"('4', '1', '2014')",2014
9,The Unbound,College Unbound: The Future of Higher Education and What It Means for Students,Jeffrey J. Selingo,New Harvest,973,3.80,"('5', '7', '2013')",2013
10,The Unbound,The Unbound Empire (Swords and Fire #3),Melissa Caruso,Orbit,767,4.37,"('4', '25', '2019')",2019
11,The Unbound,"Unbound (The Tied Man, #2)",Tabitha McGowan,,81,3.84,"(None, None, None)",
12,The Unbound,"Unbound (The Guardian Legacies, #1)",Emily Goodwin,Stark Books,382,3.74,"('10', '1', '2011')",2011
13,The Unbound,"Ecstasy Unbound (The Guardians of the Realms, #1)",Setta Jay,,489,3.87,"(None, None, None)",
14,The Unbound,Zuckerman Bound: The Ghost Writer / Zuckerman Unbound / The Anatomy Lesson / The Prague Orgy,Philip Roth,Farrar Straus & Giroux,771,4.20,"('5', '1', '1985')",1985
15,The Unbound,Unbound (The Omega Trilogy #1),J.B. Simmons,Createspace,103,3.82,"('9', '13', '2014')",2014
16,The Unbound,Unbound (The Captive #7),Erica Stevens,Smashwords,463,4.58,"('9', '27', '2016')",2016
17,The Unbound,Unbound (The Griever's Mark #3),Katherine Buel,,871,4.17,"('1', '21', '2016')",2016
18,The Unbound,"Unbound (The Amoveo Legend, #5.5)",Sara  Humphreys,Sourcebooks Casablanca,421,4.07,"('1', '6', '2015')",2015
19,The Unbound,Arcanum Unbounded: The Cosmere Collection,Brandon Sanderson,Tor Books,17664,4.51,"('11', '22', '2016')",2016
0,This Savage Song,"This Savage Song (Monsters of Verity, #1)",Victoria Schwab,Greenwillow Books,30555,4.06,"('7', '5', '2016')",2016
0,Our Dark Duet,"Our Dark Duet (Monsters of Verity, #2)",Victoria Schwab,Greenwillow Books,27021,4.19,"('6', '13', '2017')",2017
0,The Extraordinaries,"Twenty Thousand Leagues Under the Sea (Extraordinary Voyages, #6)",Jules Verne,Barnes & Noble,152102,3.89,"('4', '1', '2002')",2002
1,The Extraordinaries,"Journey to the Center of the Earth (Extraordinary Voyages, #3)",Jules Verne,Bantam,116280,3.86,"('4', '25', '2006')",2006
2,The Extraordinaries,"The Pianist: The Extraordinary Story of One Man's Survival in Warsaw, 1939–45",Władysław Szpilman,Victor Gollancz,64478,4.24,"(None, None, '1999')",1999
3,The Extraordinaries,The Museum of Extraordinary Things,Alice Hoffman,Scribner,37953,3.74,"('2', '18', '2014')",2014
4,The Extraordinaries,The Stranger in the Woods: The Extraordinary Story of the Last True Hermit,Michael Finkel,Books on Tape,37804,3.88,"('3', '7', '2017')",2017
5,The Extraordinaries,"The League of Extraordinary Gentlemen, Vol. 1",Alan Moore,America's Best Comics,46749,3.94,"('10', '1', '2002')",2002
6,The Extraordinaries,The Extraordinary Life of Sam Hell,Robert Dugoni,Lake Union Publishing,31591,4.31,"('4', '24', '2018')",2018
7,The Extraordinaries,"The Mysterious Island (Extraordinary Voyages, #12)",Jules Verne,Modern Library,31093,4.11,"('4', '27', '2004')",2004
8,The Extraordinaries,"The Strange Case of the Alchemist's Daughter (The Extraordinary Adventures of the Athena Club, #1)",Theodora Goss,Simon & Schuster Books for Young Readers,10691,3.81,"('6', '20', '2017')",2017
9,The Extraordinaries,In Harm's Way: The Sinking of the USS Indianapolis and the Extraordinary Story of Its Survivors,Doug Stanton,Owl Books,17286,4.30,"('5', '1', '2003')",2003
10,The Extraordinaries,"From the Earth to the Moon (Extraordinary Voyages, #4)",Jules Verne,Aegypan,18533,3.79,"('10', '1', '2006')",2006
11,The Extraordinaries,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,Daniel Tammet,,17215,3.84,"(None, None, None)",
12,The Extraordinaries,The Bread Baker's Apprentice: Mastering the Art of Extraordinary Bread,Peter Reinhart,Ten Speed Press,8910,4.28,"('11', '14', '2001')",2001
13,The Extraordinaries,The Sports Gene: Inside the Science of Extraordinary Athletic Performance,David   Epstein,Current,9272,4.19,"('8', '1', '2013')",2013
14,The Extraordinaries,"The League of Extraordinary Gentlemen, Vol. 2",Alan Moore,WildStorm,18937,3.93,"('9', '1', '2004')",2004
15,The Extraordinaries,"The Extraordinaries (The Extraordinaries, #1)",T.J. Klune,,2518,4.21,"('7', '14', '2020')",2020
16,The Extraordinaries,Romantic Outlaws: The Extraordinary Lives of Mary Wollstonecraft and Her Daughter Mary Shelley,Charlotte Gordon,Random House,3541,4.21,"('4', '28', '2015')",2015
17,The Extraordinaries,"Simplicity Parenting: Using the Extraordinary Power of Less to Raise Calmer, Happier, and More Secure Kids",Kim John Payne,Ballantine Books,7211,4.18,"('8', '25', '2009')",2009
18,The Extraordinaries,"The Extraordinary Education of Nicholas Benedict (The Mysterious Benedict Society, #0)",Trenton Lee Stewart,Listening Library (Audio),11136,4.36,"('4', '10', '2012')",2012
19,The Extraordinaries,The Code of the Extraordinary Mind: 10 Unconventional Laws to Redefine Your Life and Succeed On Your Own Terms,Vishen Lakhiani,Rodale Books,4103,4.11,"('5', '10', '2016')",2016
