,search_term,title,author,publisher,ratings_count,average_rating,pub_date,pub_year
13,Scarlet,"Minutes to Kill (Scarlet Falls, #2)",Melinda Leigh,,15610,4.34,"(None, None, None)",
14,Scarlet,"Scarlet (King Raven, #2)",Stephen R. Lawhead,,7508,4.01,"(None, None, None)",
15,Scarlet,Peter Pan in Scarlet,Geraldine McCaughrean,Margaret K. McElderry Books,5499,3.54,"('10', '5', '2006')",2006
16,Scarlet,Ribbons of Scarlet: A Novel of the French Revolution's Women,Kate Quinn,William Morrow Paperbacks,627,3.98,"('10', '1', '2019')",2019
17,Scarlet,"The Scarlet Slipper Mystery (Nancy Drew Mystery Stories, #32)",Carolyn Keene,Grosset & Dunlap,5820,3.91,"(None, None, '1974')",1974
18,Scarlet,The Scarlet Contessa,Jeanne Kalogridis,St. Martin's Press,2655,3.81,"('7', '6', '2010')",2010
19,Scarlet,Scarlet Stone,Jewel E. Ann,,3205,4.15,"(None, None, None)",
0,Proxy,Sickened: The Memoir of a Munchausen by Proxy Childhood,Julie Gregory,Bantam,13421,3.73,"('9', '30', '2003')",2003
1,Proxy,"Proxy (Proxy, #1)",Alex London,Philomel Books,9137,3.88,"('6', '18', '2013')",2013
2,Proxy,"Guardian (Proxy, #2)",Alex London,Philomel,2737,3.94,"('5', '29', '2014')",2014
3,Proxy,Wed By Proxy (Brides of Karadok #1),Alice Coldbreath,,1408,4.04,"(None, None, None)",
4,Proxy,"Proxy (Avalon, #0.5)",Mindee Arnett,Balzer + Bray,293,3.67,"('12', '3', '2013')",2013
5,Proxy,Proxies: Essays Near Knowing,Brian Blanchfield,Nightboat Books,304,4.26,"('4', '7', '2016')",2016
6,Proxy,"By Proxy (Heart of Montana, #1)",Katy Regnery,Boroughs Publishing Group,527,3.72,"('9', '24', '2013')",2013
7,Proxy,The Virgin Proxy (Conquerors #2),Georgia Fox,Evernight Publishing,529,3.73,"('8', None, '2011')",2011
8,Proxy,The Anointed (Red Proxy #3),Keith         Ward,Wardwords,4,3.77,"('11', '27', '2017')",2017
9,Proxy,"Proxy Bride (The Lindstroms, #1)",Katy Paige,,80,4.04,"(None, None, None)",
10,Proxy,"A Bride for Jeremiah (The Proxy Brides, #1)",Christine Sterling,,195,4.43,"(None, None, None)",
11,Proxy,Love by Proxy (Men Made In America 2 #13),Diana Palmer,Silhouette,392,4.08,"('3', '1', '1994')",1994
12,Proxy,Drafted: Proxy War,Adam Sampson,,413,4.15,"(None, None, None)",
13,Proxy,"Proxy (The Infected, #1)",P.S. Power,Orange Cat Publishing,409,4.17,"('2', '7', '2012')",2012
14,Proxy,The Proxy (The Thorns of Rosewood #2),Christine Kelsey,,169,4.15,"(None, None, None)",
15,Proxy,"A Bride for Nathan (The Proxy Brides, #3)",Barbara Goss,,158,4.50,"(None, None, None)",
16,Proxy,"A Bride for Clay (The Proxy Brides, #2)",Marianne Spitzer,,146,4.41,"(None, None, None)",
17,Proxy,Proxy (The Unwelcome Trilogy #3),R.D. Brady,,174,4.55,"(None, None, None)",
18,Proxy,Luna Proxy #1,Mac Flynn,,152,3.49,"(None, None, None)",
19,Proxy,The Nialhaus Proxy,Patrick Wayland,Createspace Independent Publishing Platform,6,4.00,"('5', '24', '2016')",2016
0,Black Wings Beating,"Black Wings Beating (Skybound, #1)",Alex London,"Farrar, Straus and Giroux (BYR)",1689,3.62,"('9', '25', '2018')",2018
1,Black Wings Beating,The Beating Of Black Wings,S.F. Irwin,,0,0.00,"(None, None, None)",
2,Black Wings Beating,The beating of wings ( Hearing Eye),Linda    Black,,2,3.50,"(None, None, '2006')",2006
0,The Dark Tide,The Dark Tide,Alicia Jasinska,,781,3.57,"('8', '4', '2020')",2020
1,The Dark Tide,"The Dark Tide (Ty Hauck, #1)",Andrew Gross,William Morrow,4334,3.71,"('3', '18', '2008')",2008
2,The Dark Tide,"The Dark Tide (The Adrien English Mysteries, #5)",Josh Lanyon,Loose Id,5588,4.42,"('12', None, '2009')",2009
3,The Dark Tide,"The Dark Tide (Iron Tower, #1)",Dennis L. McKiernan,Roc,2284,3.86,"('8', '6', '1985')",1985
4,The Dark Tide,"City of the Fallen (Dark Tides, #1)",Diana Bocco,,425,3.72,"('6', '27', '2013')",2013
5,The Dark Tide,"The Devil's Heart (Dark Tides, #1)",Candace Osmond,,199,3.95,"(None, None, None)",
6,The Dark Tide,"The Dark Tide (The Guardian Chronicles, #3)",Steven R. Burke,Steven R. Burke,7,4.50,"('1', '11', '2013')",2013
7,The Dark Tide,Rise of the Fallen (Dark Tides #3),Diana Bocco,,11,2.64,"(None, None, None)",
8,The Dark Tide,"Night of the Fallen (Dark Tides, #2)",Diana Bocco,,116,3.88,"('7', '10', '2014')",2014
9,The Dark Tide,"The Pirate Queen (Dark Tides, #2)",Candace Osmond,,157,4.21,"(None, None, None)",
10,The Dark Tide,"The Blackened Soul (Dark Tides, #3)",Candace Osmond,,111,4.30,"(None, None, None)",
11,The Dark Tide,"The Siren's Call (Dark Tides, #4)",Candace Osmond,,94,4.29,"(None, None, None)",
12,The Dark Tide,The Dark Tide,Vera Brittain,"Little, Brown Book Group",45,3.59,"('11', '1', '2002')",2002
13,The Dark Tide,The Gilded Stone (Dark Tides #5),Candace Osmond,,38,4.37,"(None, None, None)",
14,The Dark Tide,The Dark Tide,John Hargan,,123,3.09,"(None, None, None)",
15,The Dark Tide,The Complete Dark Tide Trilogy,Dayne Edmondson,,28,4.33,"(None, None, None)",
16,The Dark Tide,"The Dark Tide (Long Time Dying, #12)",Solomon Carter,,36,4.61,"(None, None, None)",
17,The Dark Tide,"Dark Tides (The Fairmile, #2)",Philippa Gregory,Atria Books,63,3.51,"('11', '24', '2020')",2020
18,The Dark Tide,Dark Tide: The Great Boston Molasses Flood of 1919,Stephen Puleo,Beacon Press,3071,3.98,"('9', '16', '2004')",2004
19,The Dark Tide,龙族 Ⅲ 黑月之潮（上）Dragon Raja III The Dark Moon Tide (Volume 1) (Dragon Raja #3),江南,长江出版社,22,4.36,"('1', '1', '2013')",2013
0,Daughter of the Burning City,Daughter of the Burning City,Amanda Foody,Harlequin Teen,4655,3.71,"('7', '25', '2017')",2017
1,Daughter of the Burning City,Study Guide Student Workbook for Daughter of the Burning City,David Lee,Independently Published,1,5.00,"('3', '13', '2019')",2019
0,Ace of Shades,"Ace of Shades (The Shadow Game, #1)",Amanda Foody,Harlequin Teen,8840,3.89,"('4', '10', '2018')",2018
1,Ace of Shades,Fantasy Sirens Glamour Girls: Darker Shades of Grey,Ace Falcon,,0,0.00,"(None, None, None)",
2,Ace of Shades,Shades of Amber Volume I,Giovanni Acevedo,,2,5.00,"(None, None, None)",
3,Ace of Shades,Fantasy Sirens: 50 Shades of Victoria Grey,Ace Falcon,Createspace Independent Publishing Platform,0,0.00,"('3', '3', '2015')",2015
0,King of Fools,"King of Fools (The Shadow Game, #2)",Amanda Foody,Inkyard Press,2560,4.11,"('4', '30', '2019')",2019
1,King of Fools,The King of Fools,Frédéric Dard,Pushkin Vertigo,79,3.71,"('5', '4', '2017')",2017
2,King of Fools,The King of Fools (and Other Fantasy Tales),M.R. Mathias,,32,3.53,"('10', '10', '2010')",2010
3,King of Fools,King of Fools,John  Parker,St. Martin's Press,17,3.39,"('1', '1', '1988')",1988
4,King of Fools,King of Fools (A Free Fantasy Short Story),M.R. Mathias,M. R. Mathias,15,4.55,"('8', '23', '2011')",2011
5,King of Fools,King of Fools (The Farthest Islands Book 1),B.L. Pride,,3,3.67,"(None, None, None)",
6,King of Fools,Reggie: King of April Fools 2,Various,Archie Comics Publications,0,0.00,"('3', '28', '2014')",2014
7,King of Fools,Reggie: King of April Fools,Various,Archie Comics Publications,0,0.00,"('3', '21', '2012')",2012
8,King of Fools,The Monster Man - King of Fools,Chad Hunter,CreateSpace,3,4.67,"('9', '15', '2014')",2014
9,King of Fools,King of fools - Logan (Lips & Roll),Sissie Roy,,6,3.14,"(None, None, None)",
10,King of Fools,PEP Digital #2: Reggie: King of April Fools,Various,,5,4.40,"(None, None, None)",
11,King of Fools,PEP Digital #82: Reggie King of April Fools 2,Various,,2,4.50,"(None, None, None)",
12,King of Fools,King of Fools,Justine Ferko,Boroughs Publishing Group,2,4.33,"('10', '16', '2018')",2018
13,King of Fools,"Logan: King of fools, T1",Sissie Roy,,2,3.50,"(None, None, None)",
14,King of Fools,The King of Fools,Keith    Thomas,Lulu,1,3.00,"('5', '13', '2010')",2010
15,King of Fools,King of fools - Benjamin (Lips & Roll),Sissie Roy,,2,5.00,"(None, None, None)",
16,King of Fools,Arcifanfano: King of Fools,Carlo Goldoni,Unmuzzled Ox Press,2,3.00,"('6', '1', '1998')",1998
17,King of Fools,King of fools - Madden (Lips & Roll),Sissie Roy,,2,5.00,"(None, None, None)",
18,King of Fools,King of fools - Griffin (Lips & Roll),Sissie Roy,,2,5.00,"(None, None, None)",
19,King of Fools,A King in a Court of Fools,Larry Enright,Lawrence P. Enright,163,4.17,"('9', '10', '2011')",2011
0,Queen of Volts,"Queen of Volts (The Shadow Game, #3)",Amanda Foody,Inkyard Press,413,4.28,"('9', '1', '2020')",2020
0,A River of Royal Blood ,"A River of Royal Blood (A River of Royal Blood, #1)",Amanda  Joy,Putnam,1784,3.84,"('10', '29', '2019')",2019
1,A River of Royal Blood ,"A ​Queen of Gilded Horns (A River of Royal Blood, #2)",Amanda  Joy,G.P. Putnam's Sons Books For Young Readers,7,3.86,"('3', '16', '2021')",2021
0,The Fire Wish,"The Fire Wish (The Jinni Wars, #1)",Amber Lough,Random House Children's,1817,3.65,"('7', '22', '2014')",2014
1,The Fire Wish,The Tower of the Swallow / Time of Contempt / Blood of Elves / Baptism of Fire / The Last Wish / Sword of Destiny (The Witcher #1-6),Andrzej Sapkowski,,123,4.50,"(None, None, '2017')",2017
2,The Fire Wish,"Andrzej Sapkowski Witcher Series 8 Books Collection Set (The Last Wish,Sword of Destiny,Blood of Elves,Time of Contempt,Baptism of Fire,Tower of the Swallow,Lady of the Lake,Season of Storms)",Andrzej Sapkowski,,153,4.47,"(None, None, None)",
3,The Fire Wish,"The Chapel Springs Romance Collection: Barefoot Summer, Dancing with Fireflies, The Wishing Season, Married til Monday (Chapel Springs #1-4)",Denise Hunter,,67,4.66,"(None, None, None)",
4,The Fire Wish,"Andrzej Sapkowski Witcher Series 7 Books Collection Set (The Last Wish, Sword of Destiny, Blood of Elves, Time of Contempt, Baptism of Fire, Lady of the Lake, Tower of the Swallow)",Andrzej Sapkowski,,44,4.66,"(None, None, None)",
5,The Fire Wish,"Pathfinder Adventure Path #24: The Final Wish (Legacy of Fire, #6)",Rob McCreary,"Paizo Publishing, LLC",20,3.95,"('8', '19', '2009')",2009
6,The Fire Wish,The Firefighter's Thanksgiving Wish (Butterfly Harbor #7),Anna J. Stewart,Harlequin Heartwarming,22,4.76,"('11', '1', '2019')",2019
7,The Fire Wish,"The Complete Witcher Novels: The Last Wish, Sword of Destiny, Blood of Elves, Time of Contempt, Baptism of Fire, The Tower of the Swallow, The Lady of the Lake and Seasons of Storms",Andrzej Sapkowski,,1,5.00,"(None, None, None)",
8,The Fire Wish,"The Witcher Boxed Set: The Last Wish, Sword of Destiny, Blood of Elves, Time of Contempt, Baptism of Fire, The Tower of The Swallow, The Lady of the Lake, Season of Storms",Andrzej Sapkowski,,0,0.00,"(None, None, None)",
9,The Fire Wish,"If your website was an employee, would you fire it?: 5 things you wish you knew before you made your website and how to fix them now",Alan Berg,Alan Berg,6,4.38,"('2', '26', '2013')",2013
10,The Fire Wish,The Passionate Wish (Rekindling the Fire #2),Marcus Oakwood,,4,5.00,"(None, None, None)",
11,The Fire Wish,Just One Mistletoe Kiss...: After the Christmas Party... / Her Firefighter Under the Mistletoe / Her Mistletoe Wish (Mills & Boon M&B),Janice Lynn,,4,3.80,"(None, None, None)",
12,The Fire Wish,"Articles on Korean-Language Songs, Including: Aegukga, Arirang, Nobody (Wonder Girls Song), Gee (Girls' Generation Song), Into the New World (Song), Doraji (Folk Song), Fire (2ne1 Song), Tell Me Your Wish (Genie) (Song)",Hephaestus Books,Hephaestus Books,1,1.00,"('8', '20', '2011')",2011
13,The Fire Wish,The Blue Bird Wish Comes True,Camp Fire Girls,,1,5.00,"(None, None, '1960')",1960
14,The Fire Wish,"The Solar Kid A Fable: ~~“I wish to be more,” said the ball of fire.",Paul Grantham Dominic Milton,,0,0.00,"(None, None, None)",
15,The Fire Wish,"Dragon Ball - Dragon Ball: ...and Into the Fire!, a Real Bind, a Taste of Destiny, a Trip to the City, a Wish to the Eternal Dragon, Akira Toriyama, Android 8, Annin, Anonymous Proposal, Antique Shop Owner, Arale Norimaki, Arale vs. Blue, Awaken Darkness,",Source Wikipedia,"Books LLC, Wiki Series",1,2.00,"('10', '29', '2011')",2011
16,The Fire Wish,How Can I Say This Without Getting Fired?: All the things I wish I could say to my students.,Chris,Independently Published,0,0.00,"('12', '21', '2019')",2019
17,The Fire Wish,How Can I Say This Without Getting Fired?: All the things I wish I could say to my students.,Mr. Chris,,0,0.00,"(None, None, None)",
18,The Fire Wish,FW: FW: Through the Firewall: These Are the Emails You Wish You'd Kept but Didn't.,Matt Hall,BookBaby,0,0.00,"('6', '1', '2014')",2014
19,The Fire Wish,Happy 80th Birthday: Guest Book I Glossy Black Cover with Fireworks I For 30 Guests I Written Wishes and the most beautiful Photos I Softcover I 80th ... Stick Decoration I Guest Book for Men,Sabsis Firework-Guestbooks,,0,0.00,"(None, None, None)",
0,The Blind Wish,"The Blind Wish (The Jinni Wars, #2)",Amber Lough,Random House Books for Young Readers,257,3.81,"('7', '28', '2015')",2015
1,The Blind Wish,Tired Eyes Wish They Were Blind,Milo Nowhere,,1,4.00,"(None, None, None)",
2,The Blind Wish,Medical Box Set Jan 2021/Second Chance in Barcelona/His Blind Date Bride/The Gp's Secret Baby Wish/Risking Her Heart on the Trauma Doc/One,Sue MacKay,Mills & Boon Medical,0,0.00,"('12', '16', '2020')",2020
3,The Blind Wish,"10,000 Maniacs' Guide to Christian Burial Music: Excerpts from the Albums Blind Man's Zoo, in My Tribe, the Wishing Chair",10 000 Maniacs,,0,0.00,"(None, None, None)",
0,Open Fire,"Cold Fire (The Circle Opens, #3)",Tamora Pierce,Scholastic Paperbacks,19623,4.08,"('11', '15', '2006')",2006
1,Open Fire,Open Fire,Amber Lough,Carolrhoda Lab (R),53,4.19,"('3', '3', '2020')",2020
2,Open Fire,"Camping Cookbook: Fun, Quick & Easy Campfire and Grilling Recipes - Grilling - Foil Packets - Open Fire Cooking - Garbage Can Cooking (Camp Cooking Book 1)",Louise Davidson,,27,3.30,"(None, None, None)",
3,Open Fire,"The Old Guard, Book One: Opening Fire",Greg Rucka,Image Comics,3447,3.95,"('8', '30', '2017')",2017
4,Open Fire,The Christmas Song: Chestnuts Roasting on an Open Fire,Mel Torme,HarperCollins,69,4.18,"('10', '9', '2007')",2007
5,Open Fire,Food from the Fire: The Scandinavian flavours of open-fire cooking,Niklas Ekstedt,,15,4.36,"(None, None, None)",
6,Open Fire,Open Fire: J. Golden Kimball Takes on the South,Scott M. Hurst,"Cedar Fort, Inc.",29,4.44,"('6', '12', '2012')",2012
7,Open Fire,The Door Open to the Fire (Cleveland State University Poetry Series: LV) (Csu Poetry Series Vol. Lv),Judith Vollmer,,22,4.41,"(None, None, None)",
8,Open Fire,"Battle Boy: Open Fire (Battle Boy, #1)",Charlie Carter,Pan Macmillan Australia,16,3.74,"(None, None, None)",
9,Open Fire,They Opened In The Fire,Richard Whittaker,,10,3.90,"(None, None, None)",
10,Open Fire,"Camping Recipes: Breakfast, Lunch and Dinner Over the Open Fire",Martha Stone,,7,3.43,"(None, None, None)",
11,Open Fire,Open Fire,Becca Boyd,Hummingbird Books,11,4.09,"('10', '31', '2016')",2016
12,Open Fire,Open Fire : A Mafia Romance (The Blazed Trilogy Book 1),Aria Blake,,7,4.00,"(None, None, None)",
13,Open Fire,Cook Wild: Year-Round Cooking on an Open Fire,Susanne  Fischer-Rizzi,Frances Lincoln,11,4.09,"('4', '24', '2012')",2012
14,Open Fire,Over the Open Fire,Pamela Alford,,14,3.93,"(None, None, None)",
15,Open Fire,"Open Fire: A Somewhere, TX Firefighter Romance in the Rocky Mountains (Line of Fire #5)",Becca Boyd,,5,4.60,"(None, None, None)",
16,Open Fire,"Open Fire: The Open Magazine Pamphlet Series Anthology, No 1",Greg Ruggiero,"New Press, The",5,4.00,"('5', '1', '1993')",1993
17,Open Fire,Open Fire: Understanding Global Gun Cultures,Charles Fruehling Springwood,Bloomsbury Academic,1,2.00,"('1', '15', '2007')",2007
18,Open Fire,Open Fire (The Blazed Trilogy Book 1),Aria Blake,,6,5.00,"(None, None, None)",
19,Open Fire,Dutch Oven: Cast-Iron Cooking Over an Open Fire,Carsten Bothe,Schiffer Publishing,5,3.80,"('1', '15', '2013')",2013
0,Now That You’re Here,Now That You're Here (Duplexity #1),Amy K. Nichols,Knopf Books for Young Readers,730,3.60,"('12', '9', '2014')",2014
1,Now That You’re Here,Now That You're Here,Lynnette Kent,Harlequin Superromance,5,3.20,"('4', '24', '2001')",2001
2,Now That You’re Here,"Now That You're Here, I Never Want You to Leave",wearetheluckyones,Archive of Our Own,1,4.00,"('10', '30', '2017')",2017
3,Now That You’re Here,Now That You're Here: Meant To Be #2,Maricruz Rosales,Maricruz Rosales,0,0.00,"('6', '6', '2018')",2018
4,Now That You’re Here,Now That You're Here: Meant To Be Book 2,Maricruz Rosales,,0,0.00,"(None, None, None)",
5,Now That You’re Here,The World Will be Better Now that You're Here,Shawn Kehoe,,0,0.00,"(None, None, None)",
6,Now That You’re Here,The World Will be Better Now that You're Here,Shawn R Kehoe,Shawn R. Kehoe,0,0.00,"('1', '31', '2017')",2017
0,Royal Bastards,"Royal Bastards (Royal Bastards, #1)",Andrew Shvarts,Disney-Hyperion,3500,3.73,"('5', '30', '2017')",2017
1,Royal Bastards,"City of Bastards (Royal Bastards, #2)",Andrew Shvarts,Disney-Hyperion,656,3.94,"('6', '5', '2018')",2018
2,Royal Bastards,"Koyn (Royal Bastards MC: Tulsa, OK, #1)",K.  Webster,,867,4.16,"(None, None, None)",
3,Royal Bastards,Royal Bastard (Royals Undone #1),Nana Malone,,700,4.32,"(None, None, None)",
4,Royal Bastards,"War of the Bastards (Royal Bastards, #3)",Andrew Shvarts,Disney-Hyperion,247,3.95,"('6', '4', '2019')",2019
5,Royal Bastards,Royally F**ked (Royal Bastards MC: Royal Sons CA),Elle Boon,,75,4.68,"('7', None, '2020')",2020
6,Royal Bastards,"Animal (Royal Bastards MC: Little Rock, AR, #1)",Ker Dukey,,463,4.10,"(None, None, None)",
7,Royal Bastards,Switch & Burn (Royal Bastards MC: Idaho Springs Chapter #1),Bink Cummings,,576,4.38,"('5', '3', '2020')",2020
8,Royal Bastards,"Blood Lust (Royal Bastards MC: Savannah, #1)",Erin Trejo,,562,3.90,"(None, None, None)",
9,Royal Bastards,"A Biker for Christmas (Royal Bastards MC, New Orleans, LA)",Crimson Syn,,351,4.32,"(None, None, None)",
10,Royal Bastards,"Bet On Me (Royal Bastards MC: Baltimore, MD, #1)",Elizabeth   Knox,,440,4.37,"(None, None, None)",
11,Royal Bastards,"Broken Wings (Royal Bastards MC: Louisville, KY, #1)",Izzy Sweet,,495,4.09,"(None, None, None)",
12,Royal Bastards,"Axel (Royal Bastards MC: Flagstaff, AZ, #1)",M. Merin,,437,4.30,"(None, None, None)",
13,Royal Bastards,"Cyclone of Chaos (Royal Bastards MC: Elizabeth City, #1)",E.C. Land,Knox Publishing,391,4.48,"('7', '7', '2020')",2020
14,Royal Bastards,"The Biker's Gift (Royal Bastards MC: Tonopah, NV #1)",Nikki Landis,,399,4.28,"('12', '24', '2019')",2019
15,Royal Bastards,"Lady & The Biker (Royal Bastards MC: Charleston, WV, #2)",Glenna Maynard,Amazon Digital Services,360,4.38,"('2', '11', '2020')",2020
16,Royal Bastards,"Ridin' for Hell (Royal Bastards MC: Tonopah, NV #2)",Nikki Landis,,325,4.56,"('4', '7', '2020')",2020
17,Royal Bastards,"Playboy (Royal Bastards MC: Sacramento, CA, #1)",Winter Travers,,358,4.51,"('5', '12', '2020')",2020
18,Royal Bastards,Petros (Royal Bastards MC #1),Esther E. Schmidt,,377,4.46,"(None, None, None)",
19,Royal Bastards,"Frozen Rain (Royal Bastards MC: Anchorage, #1)",C.M. Genovese,,330,4.32,"(None, None, None)",
0,It Ends in Fire,It Ends in Fire,Andrew Shvarts,Little Brown/Patterson,4,4.00,"('7', '5', '2021')",2021
1,It Ends in Fire,It Will End In Fire (StarCraft II: Legacy of the Void - Online Short Story),Robert Brooks,Blizzard Entertainment,9,3.78,"('11', '4', '2015')",2015
2,It Ends in Fire,"A Column of Fire: A 2017 Novel by British Author Ken Follett, First Published on 12 September, 2017. It Is the Third Book in the Kingsbridge Series, and Serves as a Sequel to 1989's the Pillars of the Earth and 2007's World Without End",James Zimmerhoff,Createspace Independent Publishing Platform,17,4.29,"('9', '29', '2017')",2017
3,It Ends in Fire,"Analysis: A Column of Fire: A 2017 Novel by British Author Ken Follett, First Published on 12 September, 2017. It Is the Third Book in the Kingsbridge Series, and Serves as a Sequel to 1989's the Pillars of the Earth and 2007's World Without End.",James Zimmerhoff,Createspace Independent Publishing Platform,1,1.00,"('10', '11', '2017')",2017
0,Beyond the Red,"Beyond the Red (Beyond the Red, #1)",Ava  Jae,Sky Pony,467,3.78,"('3', '1', '2016')",2016
1,Beyond the Red,Beyond the Red Mountains,Greg  Johnson,Morgan James Publishing,51,3.69,"('6', '2', '2015')",2015
2,Beyond the Red,"Into the Black (Beyond The Red, #2)",Ava  Jae,Sky Pony,130,3.85,"('11', '14', '2017')",2017
3,Beyond the Red,"The Rising Gold (Beyond the Red, #3)",Ava  Jae,Sky Pony Press,48,3.89,"('10', '2', '2018')",2018
4,Beyond the Red,Beyond Breathless (The Red Choo Diaries #1),Kathleen O'Reilly,Harlequin Blaze,170,3.69,"('12', '26', '2006')",2006
5,Beyond the Red,Trading Beyond the Matrix: The Red Pill for Traders and Investors,Van K. Tharp,Wiley,99,3.68,"('2', '26', '2013')",2013
6,Beyond the Red,Beyond Seduction (The Red Choo Diaries #3),Kathleen O'Reilly,Harlequin Blaze,76,3.72,"('4', '24', '2007')",2007
7,Beyond the Red,Beyond The Red Carpet (Hollywood Lies Book 1),Debbra Lynn,,79,4.21,"(None, None, None)",
8,Beyond the Red,"Beyond Daring (The Red Choo Diaries, #2)",Kathleen O'Reilly,Harlequin Blaze,56,3.55,"('2', '27', '2007')",2007
9,Beyond the Red,Beyond the Red Horizon,Elizabeth Haran,,77,4.18,"(None, None, None)",
10,Beyond the Red,"Beyond the Red Wall: Why Labour Lost, How the Conservatives Won and What Will Happen Next?",Deborah Mattinson,,22,4.27,"(None, None, None)",
11,Beyond the Red,"Beyond the Red Door (The Red Door, #2)",E.H. James,Crushing Hearts and Black Butterfly Publishing,17,4.32,"('3', '31', '2013')",2013
12,Beyond the Red,Beyond the Red Door,Janet R.  Shaw,Insight Out,13,3.38,"(None, None, '2007')",2007
13,Beyond the Red,Beyond the Red Notebook,Dennis Barone,University of Pennsylvania Press,10,4.00,"('8', '1', '1995')",1995
14,Beyond the Red,Diamond: Beyond the Red Door (V (Five) Vices Book 1),Tigris Eden,,5,4.00,"(None, None, None)",
15,Beyond the Red,Beyond the Red Forest (The Firebird's Gift #1),Alex  Hayes,Shaking the Tree Press,15,4.82,"('7', '16', '2020')",2020
16,Beyond the Red,Beyond the Red Carpet: How to Become a Corporate Flight Attendant on a Private Jet,Gail Hopke,Authorhouse,2,2.00,"('5', '1', '2001')",2001
17,Beyond the Red,"Beyond the Dark (Red, #3)",Sophie Stern,,3,4.33,"(None, None, None)",
18,Beyond the Red,Beyond the Red Carpet: The World of Entertainment Journalists,Francine Brokaw,Sourced Media Books,8,3.62,"('1', '2', '2013')",2013
19,Beyond the Red,Beyond the Red Carpet,Jeff Stenzel,,6,4.00,"(None, None, None)",
0,YA FANTASY TRILOGY,The Chronicles of Cael: A YA Space-Fantasy Trilogy,Cassia Meare,,0,0.00,"(None, None, None)",
1,YA FANTASY TRILOGY,War of the Magi: A YA Epic Fantasy Trilogy,Stephen Allan,,0,0.00,"(None, None, None)",
2,YA FANTASY TRILOGY,The Wielder Trilogy: YA Fantasy Boxset,T.B. Christensen,,25,4.52,"(None, None, None)",
3,YA FANTASY TRILOGY,"The Ashborne Trilogy (YA Fantasy Romance: Books 1, 2 & 3)",Kat Lilynette,,11,3.45,"(None, None, None)",
4,YA FANTASY TRILOGY,Mortal Heat - The complete trilogy: A YA/NA urban fantasy romance,Laurel Night,,4,5.00,"(None, None, None)",
5,YA FANTASY TRILOGY,Delacourt Shapeshifter Trilogy Complete Box Set: Jade’s Awakening Jade’s Descent Jade’s Paradox (Books 1-3) : YA Urban Fantasy (Delacourt Shapeshifter TrilogyTrilogy),Isabelle  Hardesty,,0,0.00,"(None, None, None)",
6,YA FANTASY TRILOGY,"Through the Gloaming, Book II of The Silver Flute Trilogy: YA urban fantasy",Katrina Jack,,0,4.67,"(None, None, None)",
0,Rewind,Melbourne: Rewind,Winna Efendi,Gagas Media,2466,3.85,"('6', None, '2013')",2013
1,Rewind,Pause to Rewind,Aimee Alexander,,1544,4.03,"(None, None, None)",
2,Rewind,"Love in Rewind (Love in Rewind, #1)",Tali Alexander,Tali Alexander Books Inc.,1347,3.80,"('5', '20', '2014')",2014
3,Rewind,Rewind,Catherine Ryan Howard,Blackstone Publishing,321,3.78,"('9', '3', '2019')",2019
4,Rewind,Rewind,Sandi Lynn,,1005,4.12,"(None, None, None)",
5,Rewind,15 Minutes (The Rewind Agency #1),Jill  Cooper,,962,3.65,"(None, None, None)",
6,Rewind,The Big Rewind,Libby Cudmore,William Morrow Paperbacks,562,3.34,"('2', '2', '2016')",2016
7,Rewind,The Big Rewind: A Memoir Brought to You by Pop Culture,Nathan Rabin,Scribner Book Company,735,3.35,"('7', '7', '2009')",2009
8,Rewind,Return (Rewind #2),Rowan    Shaw,Independently Published,102,4.20,"('6', '17', '2019')",2019
9,Rewind,Rewind To You,Laura Johnston,Kensington Publishing Corp.,251,3.80,"('9', '15', '2014')",2014
10,Rewind,Rewind,Juan Tallón,Anagrama,410,4.08,"('2', '12', '2020')",2020
11,Rewind,Rewind Replay Repeat: A Memoir of Obsessive Compulsive Disorder,Jeff Bell,Hazelden Publishing,285,3.75,"('12', '28', '2006')",2006
12,Rewind,"Lies in Rewind (Love in Rewind, #2)",Tali Alexander,Tali Alexander Books Inc.,386,4.13,"('6', '26', '2015')",2015
13,Rewind,Rewind,Rowan    Shaw,,6,3.78,"('3', '18', '2019')",2019
14,Rewind,Rewind (Rewind #1),Carolyn O'Doherty,Boyds Mills Press,205,3.78,"('4', '10', '2018')",2018
15,Rewind,Dokgo Rewind,Meen,Webtoon,126,4.26,"(None, None, '2016')",2016
16,Rewind,"Rewind (Pyresouls Apocalypse, #1)",James T. Callum,,387,4.43,"(None, None, None)",
17,Rewind,Rewind,Christina Marie,Christina Marie,390,3.89,"(None, None, None)",
18,Rewind,Press Rewind: An Equilibrium Short (Equilibrium),Christina C. Jones,,343,4.52,"(None, None, None)",
19,Rewind,Rewind,Julia P. Lynde,Julia P. Lynde via Amazon,328,4.08,"('11', '13', '2012')",2012
0,The Devouring Grey,The Devouring Gray (The Devouring Gray #1),Christine Lynn Herman,Titan Books,4700,3.66,"('4', '2', '2019')",2019
0,Silver Phoenix,"Silver Phoenix (Kingdom of Xia, #1)",Cindy Pon,Greenwillow Books,3089,3.56,"('4', '28', '2009')",2009
1,Silver Phoenix,"The Watchers, The Silver Phoenix (Watchers, #6)",Deirdra Eden,,3,5.00,"(None, None, '2020')",2020
